Fields allocated and randomly filled
11,4.4.8.8,32,1,256,28,23,2795,24
12,4.4.8.8,32,1,256,29,23,2803,25
13,4.4.8.8,32,1,256,28,24,2800,24
14,4.4.8.8,32,1,256,27,23,2805,24
15,4.4.8.8,32,1,256,29,24,2797,25
16,4.4.8.8,32,1,256,27,23,2809,25
17,4.4.8.8,32,1,256,27,25,2795,25
18,4.4.8.8,32,1,256,27,23,2801,25
19,4.4.8.8,32,1,256,27,23,2802,24
20,4.4.8.8,32,1,256,27,23,2806,24
21,4.4.8.8,32,1,256,26,24,2801,24
22,4.4.8.8,32,1,256,27,23,2804,25
23,4.4.8.8,32,1,256,27,23,2803,24
24,4.4.8.8,32,1,256,26,23,2802,24
25,4.4.8.8,32,1,256,27,23,2926,25
26,4.4.8.8,32,1,256,27,23,3026,25
27,4.4.8.8,32,1,256,29,24,3024,24
28,4.4.8.8,32,1,256,28,24,3057,24
29,4.4.8.8,32,1,256,28,23,2969,24
30,4.4.8.8,32,1,256,27,23,2805,24
31,4.4.8.8,32,1,256,27,23,2803,25
32,4.4.8.8,32,1,256,27,24,2797,25
33,4.4.8.8,32,1,256,27,24,2803,24
34,4.4.8.8,32,1,256,27,24,2807,25
35,4.4.8.8,32,1,256,29,23,2798,24
36,4.4.8.8,32,1,256,27,23,2804,25
37,4.4.8.8,32,1,256,27,24,2805,24
38,4.4.8.8,32,1,256,27,23,2804,25
39,4.4.8.8,32,1,256,27,23,2805,24
40,4.4.8.8,32,1,256,29,23,2796,24
41,4.4.8.8,32,1,256,27,23,2804,24
42,4.4.8.8,32,1,256,27,23,2804,25
43,4.4.8.8,32,1,256,27,23,2803,24
44,4.4.8.8,32,1,256,27,23,2800,24
45,4.4.8.8,32,1,256,29,23,2803,25
46,4.4.8.8,32,1,256,27,23,2799,25
47,4.4.8.8,32,1,256,27,24,2809,25
48,4.4.8.8,32,1,256,29,24,2792,24
49,4.4.8.8,32,1,256,28,24,2803,24
50,4.4.8.8,32,1,256,27,23,2803,24
51,4.4.8.8,32,1,256,27,23,2804,24
52,4.4.8.8,32,1,256,29,24,2798,24
53,4.4.8.8,32,1,256,28,24,2801,24
54,4.4.8.8,32,1,256,28,24,2800,25
55,4.4.8.8,32,1,256,28,23,2803,24
56,4.4.8.8,32,1,256,28,24,2797,24
57,4.4.8.8,32,1,256,28,23,2802,25
58,4.4.8.8,32,1,256,27,23,3037,25
59,4.4.8.8,32,1,256,27,23,3025,25
60,4.4.8.8,32,1,256,29,24,3029,25
61,4.4.8.8,32,1,256,28,23,3063,24
62,4.4.8.8,32,1,256,28,24,2853,25
63,4.4.8.8,32,1,256,28,23,2799,25
64,4.4.8.8,32,1,256,27,24,2802,25
65,4.4.8.8,32,1,256,29,24,2798,25
66,4.4.8.8,32,1,256,27,23,2803,24
67,4.4.8.8,32,1,256,29,25,2794,24
68,4.4.8.8,32,1,256,27,23,2807,25
69,4.4.8.8,32,1,256,27,24,2800,25
70,4.4.8.8,32,1,256,27,23,2809,25
71,4.4.8.8,32,1,256,27,24,2800,25
72,4.4.8.8,32,1,256,26,23,2803,24
73,4.4.8.8,32,1,256,26,23,2804,24
74,4.4.8.8,32,1,256,26,23,2806,25
75,4.4.8.8,32,1,256,26,24,2798,24
76,4.4.8.8,32,1,256,26,23,2806,24
77,4.4.8.8,32,1,256,26,24,2797,24
78,4.4.8.8,32,1,256,28,24,2806,25
79,4.4.8.8,32,1,256,27,23,2800,24
80,4.4.8.8,32,1,256,27,23,2805,24
81,4.4.8.8,32,1,256,28,24,2799,24
82,4.4.8.8,32,1,256,27,23,2807,25
83,4.4.8.8,32,1,256,26,23,2802,25
84,4.4.8.8,32,1,256,26,23,2806,24
85,4.4.8.8,32,1,256,27,23,2799,24
86,4.4.8.8,32,1,256,26,23,2808,25
87,4.4.8.8,32,1,256,26,23,2804,24
88,4.4.8.8,32,1,256,26,24,2805,24
89,4.4.8.8,32,1,256,26,23,2800,24
90,4.4.8.8,32,1,256,27,23,2805,25
91,4.4.8.8,32,1,256,27,23,2803,25
92,4.4.8.8,32,1,256,27,24,2802,25
93,4.4.8.8,32,1,256,29,24,2796,24
94,4.4.8.8,32,1,256,27,24,2805,25
95,4.4.8.8,32,1,256,27,23,2795,24
96,4.4.8.8,32,1,256,26,23,2812,24
97,4.4.8.8,32,1,256,29,24,2803,24
98,4.4.8.8,32,1,256,27,23,2806,24
99,4.4.8.8,32,1,256,27,23,2801,24
0,8.8.8.8,32,1,256,272,31,3849,26
1,8.8.8.8,32,1,256,176,31,3936,26
2,8.8.8.8,32,1,256,166,30,4121,26
3,8.8.8.8,32,1,256,174,29,3983,26
4,8.8.8.8,32,1,256,165,30,4012,27
5,8.8.8.8,32,1,256,169,29,4008,26
6,8.8.8.8,32,1,256,164,30,4080,25
7,8.8.8.8,32,1,256,170,30,3996,26
8,8.8.8.8,32,1,256,164,29,3956,26
9,8.8.8.8,32,1,256,163,30,3768,25
10,8.8.8.8,32,1,256,171,30,3955,26
11,8.8.8.8,32,1,256,164,29,4148,26
12,8.8.8.8,32,1,256,169,30,4016,25
13,8.8.8.8,32,1,256,164,30,3992,26
14,8.8.8.8,32,1,256,165,36,4051,26
15,8.8.8.8,32,1,256,164,29,3975,26
16,8.8.8.8,32,1,256,163,30,3980,26
17,8.8.8.8,32,1,256,165,30,4016,26
18,8.8.8.8,32,1,256,163,29,3803,26
19,8.8.8.8,32,1,256,170,30,4103,27
